facilityName,type,state,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,primaryFuel,year
Ron Goodin Power Station,F,NT,93048.0,62680.0,0.0,62680,0.67,Gas,2015
Tennant Creek Power Station,F,NT,30329.0,23220.0,0.0,23220,0.77,Gas,2015
Weddell Power Station,F,NT,437931.0,270679.0,0.0,270679,0.62,Gas,2015
Yulara Power Station,F,NT,24086.0,15800.0,0.0,15800,0.66,Gas/Diesel,2015
Visy Energy - Coolaroo Co-gen,F,VIC,15886.0,20066.0,11653.0,31719,1.26,Biofuel,2015
Kemerton Power Station,F,WA,83966.0,54862.0,2534.0,57396,0.65,Gas/Diesel,2015
Starfish Hill Wind Farm,F,SA,90823.0,45.0,59.0,104,0.0,Wind,2015
Toora Wind Farm,F,VIC,51667.0,20.0,269.0,289,0.0,Wind,2015
Townsville Power Station,F,QLD,80772.0,39843.0,2758.0,42601,0.49,Gas,2015
Windy Hill Wind Farm,F,QLD,31243.0,18.0,15.0,33,0.0,Wind,2015
Carnarvon Power Station,F,WA,46080.0,26831.0,0.0,26831,0.58,Gas,2015
Horizon Power Aggregated Minor Power Stations,FA,WA,11731.0,7794.0,0.0,7794,0.66,Diesel,2015
South Hedland Temporary Generation Power Station,F,WA,59958.0,43013.0,0.0,43013,0.72,Gas,2015
Paraburdoo Power Station,F,WA,569918.0,322110.0,0.0,322110,0.57,Gas,2015
West Angelas Power Station,F,WA,624.0,4670.0,0.0,4670,7.48,Gas,2015
Yurralyi Maya Power Station,F,WA,977227.0,527491.0,0.0,527491,0.54,Gas,2015
Royalla Solar Farm,F,ACT,13743.0,0.0,85.0,85,0.0,Solar,2015
Wilga Park Power Station,F,NSW,54018.0,30404.0,175.0,30579,0.56,Coal Seam Methane,2015
Wonthaggi Wind Farm,F,VIC,28369.0,5.0,0.0,5,0.0,Wind,2015
Musselroe Wind Farm Pty Ltd,F,TAS,527884.0,151.0,2881.0,3032,0.0,Wind,2015
Woolnorth Bluff point Wind Farm Pty Ltd,F,TAS,242435.0,76.0,4756.0,4832,0.0,Wind,2015
Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,280075.0,83.0,5486.0,5569,0.0,Wind,2015
SNOWTOWN SOUTH WIND FARM,F,SA,427379.0,47.0,148.0,195,0.0,Wind,2015
Snowtown Wind Farm,F,SA,341577.0,0.0,202.0,202,0.0,Wind,2015
SNOWTOWN WIND FARM STAGE 2,F,SA,414830.0,54.0,203.0,257,0.0,Wind,2015
Angaston Power Station,F,SA,1653.0,895.0,569.0,1464,0.54,Liquid Fuel,2015
Colongra Power Station,F,NSW,1952.0,4646.0,2716.0,7362,2.38,Gas,2015
HEZ Power Station,F,NSW,233.0,149.0,519.0,668,0.64,Diesel,2015
Laverton North Power Station,F,VIC,1144.0,1854.0,3292.0,5146,1.62,Gas,2015
Lonsdale/Port Stanvac Power Station,F,SA,3753.0,2083.0,307.0,2390,0.56,Diesel,2015
Snowy Hydro Ltd,F,NSW,2589633.0,1312.0,113899.0,115211,0.0,Hydro,2015
Valley Power,F,VIC,5199.0,4314.0,2946.0,7260,0.83,Gas,2015
Barron Gorge Power Station,F,QLD,173727.0,206.0,638.0,844,0.0,Hydro,2015
Kareeya Power Station,F,QLD,448393.0,35.0,1213.0,1248,0.0,Hydro,2015
Mackay Gas Turbine,F,QLD,291.0,332.0,3.0,335,1.14,Diesel,2015
Mica Creek Power Station,F,QLD,643402.0,307351.0,0.0,307351,0.48,Gas,2015
Stanwell Power Station,F,QLD,8754479.0,7396349.0,6645.0,7402994,0.84,Black Coal,2015
Swanbank E Power Station,F,QLD,952886.0,341746.0,2663.0,344409,0.36,Gas,2015
Tarong Power Stations,F,QLD,7617354.0,6690964.0,38225.0,6729189,0.88,Black Coal,2015
Dry Creek Power Station,F,SA,4886.0,6105.0,525.0,6630,1.25,Gas,2015
Mintaro Power Station,F,SA,7134.0,5795.0,144.0,5939,0.81,Gas,2015
Port Lincoln Power Station,F,SA,385.0,551.0,381.0,932,1.43,Diesel,2015
Snuggery Power Station,F,SA,375.0,510.0,583.0,1093,1.36,Diesel,2015
Kalgoorlie Power Station,F,WA,161661.0,103462.0,0.0,103462,0.64,Gas,2015
Kambalda Power Station,F,WA,181020.0,114377.0,0.0,114377,0.63,Gas,2015
Leinster Power Station,F,WA,280851.0,154478.0,0.0,154478,0.55,Gas/Diesel,2015
Mt Keith Power Station,F,WA,307241.0,179213.0,0.0,179213,0.58,Gas,2015
Solomon Power Station,F,WA,240185.0,218293.0,0.0,218293,0.91,Gas/Diesel,2015
Cocos Keeling Islands Generation,FA,WA,5642.0,3886.0,0.0,3886,0.69,Liquid Fuel,2015
Exmouth Power Station,F,WA,22736.0,15883.0,0.0,15883,0.7,Gas,2015
Gunning Wind Farm,F,NSW,165343.0,22.0,283.0,305,0.0,Wind,2016
Waubra Wind Farm,F,VIC,653372.0,93.0,950.0,1043,0.0,Wind,2016
Banimboola Hydro,F,VIC,47238.0,0.0,5.0,5,0.0,Hydro,2016
Bayswater Power Station,F,NSW,17914930.0,15912788.0,6252.0,15919040,0.89,Black Coal,2016
Bogong Power Station,F,VIC,73149.0,83.0,873.0,956,0.0,Hydro,2016
Broken Hill Solar Plant,F,NSW,92105.0,3.0,254.0,257,0.0,Solar,2016
Burrendong Hydro,F,NSW,6788.0,1.0,48.0,49,0.0,Hydro,2016
Clover Hydro,F,VIC,45704.0,3.0,207.0,210,0.0,Hydro,2016
Coopers Cogeneration,F,SA,25392.0,18881.0,77.0,18958,0.74,Gas,2016
Copeton Hydro,F,NSW,12689.0,1.0,58.0,59,0.0,Hydro,2016
Dartmouth Hydro,F,VIC,508084.0,0.0,183.0,183,0.0,Hydro,2016
Eildon Hydro,F,VIC,153184.0,27.0,998.0,1025,0.0,Hydro,2016
Glenbawn Hydro,F,NSW,9076.0,0.0,7.0,7,0.0,Hydro,2016
Glenorchy Landfill Generation,F,TAS,11052.0,638.0,2.0,640,0.06,Landfill Gas,2016
Hallett (Stage 1) Wind Farm,F,SA,322418.0,81.0,196.0,277,0.0,Wind,2016
Hallett (Stage 2) Wind Farm,F,SA,249159.0,69.0,155.0,224,0.0,Wind,2016
Hallett (Stage 4) Wind Farm,F,SA,457255.0,104.0,415.0,519,0.0,Wind,2016
Hallett (Stage 5) Wind Farm,F,SA,150012.0,81.0,194.0,275,0.0,Wind,2016
Hobart Landfill Generation,F,TAS,3912.0,383.0,0.0,383,0.1,Landfill Gas,2016
Hunter Valley Gas Turbines,F,NSW,1133.0,1332.0,1037.0,2369,1.18,Gas,2016
Kincumber Landfill Generation,F,NSW,3819.0,221.0,2.0,223,0.06,Landfill Gas,2016
Liddell Power Station,F,NSW,7955426.0,7585578.0,62013.0,7647591,0.95,Black Coal,2016
Loy Yang Power Station and Mine,F,VIC,15715547.0,18141716.0,259700.0,18401416,1.15,Brown Coal,2016
Macarthur Wind Farm,F,VIC,1006701.0,348.0,2612.0,2960,0.0,Wind,2016
McKay Creek Hydro,F,VIC,87755.0,0.0,5308.0,5308,0.0,Hydro,2016
Moranbah Power Station,F,QLD,36304.0,20231.0,2448.0,22679,0.56,Coal Seam Methane,2016
Nyngan Solar Plant,F,NSW,229541.0,159.0,777.0,936,0.0,Solar,2016
Oaklands Hill Wind Farm,F,VIC,167865.0,68.0,710.0,778,0.0,Wind,2016
Pindari Hydro,F,NSW,1153.0,0.0,24.0,24,0.0,Hydro,2016
Rockingham Landfill Generation,F,WA,21095.0,1255.0,3.0,1258,0.06,Landfill Gas,2016
Rubicon Hydro Scheme,F,VIC,46045.0,0.0,53.0,53,0.0,Hydro,2016
Shoalhaven Landfill Generation,F,NSW,4570.0,259.0,12.0,271,0.06,Landfill Gas,2016
Somerton Power Station,F,VIC,11647.0,10149.0,1952.0,12101,0.87,Gas,2016
Torrens Island Power Station,F,SA,2628486.0,1514334.0,13412.0,1527746,0.58,Gas/Diesel,2016
Wattle Point Wind Farm,F,SA,267506.0,45.0,195.0,240,0.0,Wind,2016
Werribee Biogas Generator,F,VIC,49225.0,2468.0,1286.0,3754,0.05,Biogas,2016
West Kiewa Hydro,F,VIC,129377.0,0.0,1418.0,1418,0.0,Hydro,2016
Wilpena Pound Solar Generation,F,SA,956.0,617.0,0.0,617,0.65,Solar,2016
Woy Woy Landfill Generation,F,NSW,8284.0,451.0,3.0,454,0.05,Landfill Gas,2016
Yarrawonga Hydro,F,VIC,46035.0,0.0,43.0,43,0.0,Hydro,2016
Alinta Wagerup Generation Facility,F,WA,223860.0,142586.0,5673.0,148259,0.64,Gas/Diesel,2016
Anglesea Power Station,F,VIC,167880.0,184958.0,17597.0,202555,1.1,Brown Coal,2016
Augusta Power Stations,F,SA,2601170.0,2630792.0,8952.0,2639744,1.01,Brown Coal,2016
Bairnsdale Power Station,F,VIC,197541.0,107099.0,910.0,108009,0.54,Gas,2016
Braemar Power Station,F,QLD,1264100.0,715070.0,1522.0,716592,0.57,Coal Seam Methane,2016
Newman Power Station,F,WA,121989.0,118285.0,0.0,118285,0.97,Gas,2016
Port Hedland Power Station,F,WA,494179.0,386071.0,0.0,386071,0.78,Gas,2016
Emu Downs Wind Farm,F,WA,226474.0,90.0,454.0,544,0.0,Wind,2016
Braemar 2 Power Station,F,QLD,1161202.0,695330.0,2911.0,698241,0.6,Coal Seam Methane,2016
Karratha Power Station,F,WA,452052.0,239663.0,0.0,239663,0.53,Gas,2016
Osborne facility,F,SA,1184043.0,492160.0,784.0,492944,0.42,Gas,2016
Smithfield Power Partnership,F,NSW,970995.0,458892.0,0.0,458892,0.47,Gas,2016
Condamine Power Station,F,QLD,723578.0,312379.0,1658.0,314037,0.43,Gas,2016
Yarnima Power Station,F,WA,677925.0,337537.0,0.0,337537,0.5,Gas,2016
Bluewaters Power 1,F,WA,1572317.0,1391851.0,3653.0,1395504,0.89,Black Coal,2016
Bluewaters Power 2,F,WA,1641314.0,1413709.0,1559.0,1415268,0.86,Black Coal,2016
BIEP - CoGen,F,QLD,2579.0,7127.0,462.0,7589,2.76,Gas,2016
GX Energy Pty Ltd,F,NSW,23559.0,13306.0,2029.0,15335,0.56,Gas,2016
Callide B Power Station,F,QLD,4296041.0,3993411.0,32780.0,4026191,0.93,Black Coal,2016
Callide C Power Station,F,QLD,6035539.0,5418400.0,21066.0,5439466,0.9,Black Coal,2016
Kogan Creek Power Station,F,QLD,4478063.0,3766071.0,4941.0,3771012,0.84,Black Coal,2016
Wivenhoe Power Station,F,QLD,86933.0,42.0,128685.0,128727,0.0,Hydro,2016
Canunda Wind Farm,F,SA,118449.0,15.0,117.0,132,0.0,Wind,2016
Broadwater Power Plant,F,NSW,202543.0,7840.0,962.0,8802,0.04,Bagasse,2016
Condong Power Plant,F,NSW,147980.0,3908.0,1599.0,5507,0.03,Bagasse,2016
Facility,F,VIC,20528.0,0.0,40.0,40,0.0,Wind,2016
Daandine Power Station,F,QLD,259286.0,132099.0,0.0,132099,0.51,Coal Seam Methane,2016
Cue Town Powerstation,F,WA,2409.0,1682.0,0.0,1682,0.7,Liquid Fuel,2016
FMG Cloud Break Mine Site Power Station,F,WA,173054.0,116101.0,0.0,116101,0.67,Diesel,2016
Meekatharra Town Powerstation,F,WA,7739.0,5320.0,0.0,5320,0.69,Liquid Fuel,2016
Mt Magnet Town Powerstation,F,WA,4085.0,3141.0,0.0,3141,0.77,Gas,2016
Norseman Gold Power Station,F,WA,15068.0,10711.0,0.0,10711,0.71,Diesel,2016
Sandstone Town Powerstation,F,WA,680.0,523.0,0.0,523,0.77,Liquid Fuel,2016
Wiluna Town Powerstation,F,WA,2506.0,1753.0,0.0,1753,0.7,Liquid Fuel,2016
Yalgoo Town Powerstation,F,WA,1088.0,790.0,0.0,790,0.73,Liquid Fuel,2016
Collgar Wind Farm,F,WA,670707.0,238.0,752.0,990,0.0,Wind,2016
Boco Rock Wind Farm Pty Ltd,F,NSW,334114.0,94.0,932.0,1026,0.0,Wind,2016
Taralga Wind Farm Pty Ltd,F,NSW,281005.0,59.0,273.0,332,0.0,Wind,2016
Brown Mountain Power Station,F,NSW,23484.0,11.0,2.0,13,0.0,Hydro,2016
Vales Point Power Station,F,NSW,3771595.0,3087615.0,43060.0,3130675,0.82,Black Coal,2016
Diamantina Power Station,F,QLD,1716883.0,681541.0,68.0,681609,0.4,Gas,2016
Royalla Solar Farm,F,ACT,38569.0,0.0,190.0,190,0.0,Solar,2016
Jeeralang Power Station,F,VIC,68881.0,52033.0,6752.0,58785,0.76,Gas,2016
Newport Power Station,F,VIC,332322.0,185976.0,21715.0,207691,0.56,Gas,2016
Albany Wind Farm,F,WA,95873.0,12.0,8.0,20,0.0,Wind,2016
Bremer Bay Wind Diesel Power Station,F,WA,1734.0,14.0,3.0,17,0.01,Wind/Diesel,2016
Cockburn Power Station,F,WA,638181.0,251963.0,0.0,251963,0.39,Gas,2016
Collie Power Station,F,WA,2272473.0,2051107.0,6776.0,2057883,0.9,Black Coal,2016
Coral Bay Wind Diesel Power Station,F,WA,3361.0,1541.0,0.0,1541,0.46,Wind/Diesel,2016
Denham Wind Farm,F,WA,1856.0,0.0,0.0,0,0.0,Wind,2016
Esperance Wind Farm,F,WA,14316.0,0.0,7.0,7,0.0,Wind,2016
Hopetoun Wind Diesel Power Station,F,WA,5127.0,2366.0,0.0,2366,0.46,Wind/Diesel,2016
Kalbarri Wind Farm,F,WA,3841.0,0.0,6.0,6,0.0,Wind,2016
Kalgoorlie Gas Turbine Station,F,WA,1767.0,2151.0,0.0,2151,1.22,Gas,2016
Kwinana Power Station,F,WA,686104.0,367213.0,964.0,368177,0.54,Gas,2016
Muja Power Station,F,WA,4424699.0,4270462.0,2788.0,4273250,0.97,Black Coal,2016
Mungarra Gas Turbine Station,F,WA,18198.0,14545.0,0.0,14545,0.8,Gas,2016
Pinjar Gas Turbine Station,F,WA,610453.0,496932.0,0.0,496932,0.81,Gas,2016
South West Cogeneration Joint Venture,F,WA,736693.0,462828.0,32.0,462860,0.63,Gas,2016
Ravensthorpe Power Station,F,WA,108.0,76.0,0.0,76,0.71,Liquid Fuel,2016
Energy Impact - Bromelton Peak Generation Plant,F,QLD,1180.0,851.0,422.0,1273,0.72,Liquid Fuel,2016
Energy Impact - Generation,F,QLD,1014.0,715.0,0.0,715,0.71,Liquid Fuel,2016
Appin CSM Power Station,F,NSW,158933.0,123944.0,54.0,123998,0.78,Coal Seam Methane,2016
Ardyaloon Remote Power Station,F,WA,2009.0,1472.0,0.0,1472,0.73,Liquid Fuel,2016
Beagle Bay Remote Power Station,F,WA,1871.0,1356.0,0.0,1356,0.72,Liquid Fuel,2016
Belrose LFG Power Station,F,NSW,6183.0,410.0,0.0,410,0.06,Landfill Gas,2016
Berwick LFG Power Station,F,VIC,18169.0,1161.0,596.0,1757,0.06,Landfill Gas,2016
Bidyadanga Remote Power Staiton,F,WA,3229.0,2306.0,0.0,2306,0.71,Liquid Fuel,2016
Broadmeadows LFG Power Station,F,VIC,17503.0,1117.0,124.0,1241,0.06,Landfill Gas,2016
Brooklyn LFG Power Station,F,VIC,14433.0,896.0,3.0,899,0.06,Landfill Gas,2016
Broome LNG Power Station,F,WA,145064.0,81444.0,0.0,81444,0.56,Gas/Diesel,2016
Browns Plains LFG Power Station,F,QLD,12757.0,810.0,3.0,813,0.06,Landfill Gas,2016
Century Power Station,F,QLD,1698.0,1195.0,0.0,1195,0.7,Diesel,2016
Clayton LFG Power Station,F,VIC,75366.0,4215.0,266.0,4481,0.06,Landfill Gas,2016
Coober Pedy Remote Power Station,F,SA,12445.0,8455.0,0.0,8455,0.68,Diesel,2016
Corio LFG Power Station,F,VIC,6558.0,420.0,28.0,448,0.07,Landfill Gas,2016
Derby LNG Power Station,F,WA,37454.0,21851.0,0.0,21851,0.58,Gas/Diesel,2016
Djarandjin Remote Power Station,F,WA,1908.0,1394.0,0.0,1394,0.73,Liquid Fuel,2016
Eastern Creek LFG Power Station,F,NSW,12093.0,700.0,3.0,703,0.06,Landfill Gas,2016
Fitzroy Crossing LNG Power Station,F,WA,14802.0,9575.0,0.0,9575,0.65,Gas/Diesel,2016
Gascoyne Junction Remote Power Station,F,WA,782.0,627.0,0.0,627,0.8,Liquid Fuel,2016
German Creek CMM Power Station,F,QLD,323059.0,173850.0,0.0,173850,0.54,Waste Coal Mine Gas,2016
Glennies Creek Power Station,F,NSW,93783.0,50061.0,1.0,50062,0.53,Waste Coal Mine Gas,2016
Grange Avenue LFG Power Station,F,NSW,6948.0,409.0,3.0,412,0.06,Landfill Gas,2016
Halls Creek LNG Power Station,F,WA,11968.0,7306.0,0.0,7306,0.61,Gas/Diesel,2016
Highbury LFG Power Station,F,SA,1203.0,80.0,16.0,96,0.08,Landfill Gas,2016
Jacks Gully LFG Power Station,F,NSW,14524.0,900.0,2.0,902,0.06,Landfill Gas,2016
Kalamunda Power Station,F,WA,2.0,5.0,0.0,5,3.0,Diesel,2016
Karumba Power Station,F,QLD,8063.0,5750.0,6.0,5756,0.71,Diesel,2016
Laverton Remote Power Station,F,WA,3566.0,2572.0,0.0,2572,0.72,Liquid Fuel,2016
Leonora Remote Power Station,F,WA,8510.0,6108.0,0.0,6108,0.72,Gas,2016
Looma Power Station,F,WA,2908.0,2350.0,0.0,2350,0.81,Gas/Diesel,2016
Lucas Heights 1 LFG Power Station,F,NSW,14752.0,945.0,5.0,950,0.06,Landfill Gas,2016
Lucas Heights 2 LFG Power Station,F,NSW,102316.0,6465.0,3.0,6468,0.06,Landfill Gas,2016
McArthur River Power Station,F,NT,260915.0,127212.0,0.0,127212,0.49,Gas,2016
Menzies Remote Power Station,F,WA,680.0,531.0,0.0,531,0.78,Liquid Fuel,2016
Moranbah North CMM Power Station,F,QLD,466239.0,255855.0,0.0,255855,0.55,Waste Coal Mine Gas,2016
Mugga Lane LFG Power Station,F,ACT,22463.0,1431.0,1.0,1432,0.06,Landfill Gas,2016
Oaky Creek Power Station,F,QLD,129620.0,65499.0,36.0,65535,0.51,Coal Seam Methane,2016
Pedler Creek LFG Power Station,F,SA,16009.0,1013.0,1.0,1014,0.06,Landfill Gas,2016
Pine Creek A Power Station,F,NT,191081.0,94297.0,0.0,94297,0.49,Gas,2016
Red Hill Power Station,F,WA,2780.0,160.0,0.0,160,0.06,Landfill Gas,2016
Roghan Road LFG Power Station,F,QLD,997.0,65.0,46.0,111,0.07,Landfill Gas,2016
Springvale LFG Power Station,F,VIC,14786.0,947.0,6.0,953,0.06,Landfill Gas,2016
Tahmoor Power Station,F,NSW,38916.0,20213.0,10.0,20223,0.52,Waste Coal Mine Gas,2016
Tamala Park Power Station,F,WA,4160.0,237.0,0.0,237,0.06,Landfill Gas,2016
Tea Tree Gully LFG Power Station,F,SA,1157.0,77.0,18.0,95,0.08,Landfill Gas,2016
Tower CSM Power Station,F,NSW,235030.0,162222.0,16.0,162238,0.69,Coal Seam Methane,2016
Warmun Remote Power Station,F,WA,2963.0,2208.0,0.0,2208,0.75,Liquid Fuel,2016
West Belconnen LFG Power Station,F,ACT,2224.0,154.0,12.0,166,0.07,Landfill Gas,2016
Wingfield 1 LFG Power Station,F,SA,14736.0,933.0,1.0,934,0.06,Landfill Gas,2016
Wingfield 2 LFG Power Station,F,SA,16447.0,1041.0,1.0,1042,0.06,Landfill Gas,2016
Brewer Power Station,F,NT,30475.0,20492.0,15.0,20507,0.67,Gas,2016
Cathedral Rocks Wind Farm,F,SA,171230.0,47.0,129.0,176,0.0,Wind,2016
Hallett Power Station,F,SA,33329.0,34161.0,2265.0,36426,1.02,Gas/Diesel,2016
Mt Piper Power Station,F,NSW,7259196.0,6322955.0,26169.0,6349124,0.87,Black Coal,2016
Tallawarra Power Station,F,NSW,1866041.0,689582.0,2881.0,692463,0.37,Gas,2016
Waterloo Wind Farm,F,SA,306664.0,72.0,210.0,282,0.0,Wind,2016
Yallourn Power Station,F,VIC,11588110.0,15306758.0,178085.0,15484843,1.32,Brown Coal,2016
Newgen Neerabup Power Station,F,WA,112796.0,69332.0,3018.0,72350,0.61,Gas,2016
Oakey Power Station,F,QLD,520279.0,331427.0,2012.0,333439,0.64,Gas,2016
Esperance Power Station,F,WA,76814.0,58694.0,0.0,58694,0.76,Gas/Diesel,2016
Essential Energy Generation Facilities,F,NSW,914.0,1239.0,406.0,1645,1.36,Multiple sources,2016
Exmouth Power Station Pty Ltd,F,WA,23811.0,17304.0,0.0,17304,0.73,Gas,2016
FPC Green Energy,F,QLD,79090.0,3854.0,1960.0,5814,0.05,Biofuel,2016
Parkeston Power Station,F,WA,244380.0,130402.0,0.0,130402,0.53,Gas/Diesel,2016
Blayney Wind Farm,F,NSW,18891.0,0.0,44.0,44,0.0,Wind,2016
Burrinjuck Power Station,F,NSW,83072.0,0.0,66.0,66,0.0,Hydro,2016
Crookwell Wind Farm,F,NSW,8730.0,0.0,31.0,31,0.0,Wind,2016
Hume Power Station,F,NSW,181657.0,0.0,164.0,164,0.0,Hydro,2016
Keepit Power Station,F,NSW,1224.0,0.0,0.0,0,0.0,Hydro,2016
Wyangala A,F,NSW,40113.0,0.0,0.0,0,0.0,Hydro,2016
Bastyan Hydro Power Station,F,TAS,271212.0,0.0,94.0,94,0.0,Hydro,2016
Bell Bay Thermal Power Station,F,TAS,151.0,760.0,41.0,801,5.04,Gas,2016
Butlers Gorge Hydro Power Station,F,TAS,47057.0,0.0,0.0,0,0.0,Hydro,2016
Catagunya Hydro Power Station,F,TAS,223616.0,15015.0,17.0,15032,0.07,Hydro,2016
Cethana Hydro Power Station,F,TAS,169826.0,0.0,103.0,103,0.0,Hydro,2016
Cluny Hydro Power Station,F,TAS,75039.0,0.0,9.0,9,0.0,Hydro,2016
Devils Gate Hydro Power Station,F,TAS,226211.0,0.0,15.0,15,0.0,Hydro,2016
Fisher Hydro Power Station,F,TAS,165174.0,0.0,0.0,0,0.0,Hydro,2016
Flinders Island Power Station,F,TAS,3673.0,2498.0,2.0,2500,0.68,Wind/Diesel,2016
George Town (Temp Diesel),F,TAS,8776.0,6160.0,3.0,6163,0.7,Diesel,2016
Gordon Hydro Power Station,F,TAS,1389869.0,0.0,152.0,152,0.0,Hydro,2016
John Butters Hydro Power Station,F,TAS,373472.0,0.0,203.0,203,0.0,Hydro,2016
King Island Power Station,F,TAS,12973.0,4466.0,3.0,4469,0.34,Wind/Diesel,2016
Lake Echo Hydro Power Station,F,TAS,105056.0,0.0,11.0,11,0.0,Hydro,2016
Lake Margaret Lower Hydro Power station,F,TAS,15410.0,0.0,1.0,1,0.0,Hydro,2016
Lake Margaret Upper Hydro Power Station,F,TAS,42231.0,0.0,3.0,3,0.0,Hydro,2016
Lemonthyme Hydro Power Station,F,TAS,225099.0,0.0,36.0,36,0.0,Hydro,2016
Liapootah Hydro Power Station,F,TAS,380970.0,0.0,287.0,287,0.0,Hydro,2016
Mackintosh Hydro Power Station,F,TAS,269561.0,0.0,280.0,280,0.0,Hydro,2016
Meadowbank Hydro Power Station,F,TAS,102968.0,9979.0,30.0,10009,0.1,Hydro,2016
Paloona Hydro Power Station,F,TAS,100006.0,0.0,12.0,12,0.0,Hydro,2016
Parangana Hydro Power Station,F,TAS,2199.0,0.0,0.0,0,0.0,Hydro,2016
Poatina Hydro Power Station,F,TAS,1256454.0,0.0,782.0,782,0.0,Hydro,2016
Port Latta (Temp Diesel),F,TAS,5343.0,3884.0,3.0,3887,0.73,Diesel,2016
Que River (Temp Diesel),F,TAS,6534.0,5065.0,5.0,5070,0.78,Diesel,2016
Reece Hydro Power Station,F,TAS,760204.0,0.0,1593.0,1593,0.0,Hydro,2016
Repulse Hydro Power Station,F,TAS,126532.0,0.0,6.0,6,0.0,Hydro,2016
Rowallan Hydro Power Station,F,TAS,29171.0,0.0,0.0,0,0.0,Hydro,2016
Tamar Valley Power Station,F,TAS,780864.0,357888.0,965.0,358853,0.46,Gas,2016
Tarraleah Hydro Power Station,F,TAS,448327.0,0.0,61.0,61,0.0,Hydro,2016
Tods Corner Hydro Power Station,F,TAS,2524.0,0.0,3.0,3,0.0,Hydro,2016
Trevallyn Hydro Power Station,F,TAS,381276.0,0.0,44.0,44,0.0,Hydro,2016
Tribute Hydro Power Station,F,TAS,182498.0,0.0,39.0,39,0.0,Hydro,2016
Tungatinah Hydro Power Station,F,TAS,508841.0,0.0,94.0,94,0.0,Hydro,2016
Wayatinah Hydro Power Station,F,TAS,222010.0,0.0,4.0,4,0.0,Hydro,2016
Wilmot Hydro Power Station,F,TAS,103095.0,0.0,28.0,28,0.0,Hydro,2016
Challicum Hills Wind Farm,F,VIC,136620.0,27.0,196.0,223,0.0,Wind,2016
Clements Gap Wind Farm,F,SA,175468.0,13.0,181.0,194,0.0,Wind,2016
Codrington Wind Farm,F,VIC,41116.0,11.0,55.0,66,0.0,Wind,2016
Eildon Pondage Hydro,F,VIC,12632.0,0.0,0.0,0,0.0,Hydro,2016
Glenmaggie Hydro,F,VIC,5010.0,0.0,0.0,0,0.0,Hydro,2016
Ord Hydro,F,WA,216722.0,18.0,0.0,18,0.0,Hydro,2016
Portland Wind Farms,F,VIC,460398.0,5.0,0.0,5,0.0,Wind,2016
The Drop Hydro,F,NSW,3940.0,0.0,0.0,0,0.0,Hydro,2016
William Hovell Hydro,F,VIC,2764.0,0.0,30.0,30,0.0,Hydro,2016
Yambuk Wind Farm,F,VIC,85812.0,24.0,196.0,220,0.0,Wind,2016
Alinta Wind Farm,F,WA,306561.0,43.0,752.0,795,0.0,Wind,2016
Capital East Solar Farm,F,NSW,41.0,0.0,4.0,4,0.0,Solar,2016
Capital Wind Farm,F,NSW,370514.0,103.0,788.0,891,0.0,Wind,2016
"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,665041.0,63.0,803.0,866,0.0,Wind,2016
Woodlawn Wind Farm,F,NSW,151533.0,22.0,335.0,357,0.0,Wind,2016
Kwinana Cogeneration Plant,F,WA,878080.0,472509.0,38.0,472547,0.54,Gas,2016
Loy Yang B Power Station,F,VIC,8451503.0,9647046.0,3059.0,9650105,1.14,Brown Coal,2016
Albury Renewable Energy Facility,F,NSW,7646.0,425.0,0.0,425,0.06,Landfill Gas,2016
Atlas Renewable Energy Facility,F,WA,4025.0,228.0,0.0,228,0.06,Landfill Gas,2016
Awaba Renewable Energy Facility,F,NSW,8830.0,497.0,0.0,497,0.06,Landfill Gas,2016
Ballarat Renewable Energy Facility,F,VIC,6831.0,392.0,0.0,392,0.06,Landfill Gas,2016
Bendigo Renewable Energy Facility,F,VIC,4209.0,236.0,0.0,236,0.06,Solar,2016
Birkdale Renewable Energy Facility,F,QLD,6665.0,364.0,0.0,364,0.05,Landfill Gas,2016
Darwin Renewable Energy Facility,F,NT,7688.0,445.0,0.0,445,0.06,Landfill Gas,2016
Eastern Creek 2 Renewable Energy Facility,F,NSW,62984.0,3247.0,0.0,3247,0.05,Landfill Gas,2016
Hampton Park Renewable Energy Facility,F,VIC,58744.0,3081.0,0.0,3081,0.05,Landfill Gas,2016
Ipswich Renewable Energy Facility,F,QLD,7602.0,445.0,0.0,445,0.06,Landfill Gas,2016
Mornington Peninsula Renewable Energy Facility,F,VIC,6323.0,356.0,0.0,356,0.06,Landfill Gas,2016
Newcastle Renewable Energy Facility,F,NSW,17947.0,973.0,0.0,973,0.05,Landfill Gas,2016
Remount Renewable Energy Facility,F,TAS,12288.0,705.0,0.0,705,0.06,Landfill Gas,2016
Rochedale Renewable Energy Facility,F,QLD,34436.0,1768.0,0.0,1768,0.05,Landfill Gas,2016
Shepparton Renewable Energy Facility,F,VIC,4357.0,242.0,0.0,242,0.06,Landfill Gas,2016
South Cardup Renewable Energy Facility,F,WA,27983.0,1566.0,0.0,1566,0.06,Landfill Gas,2016
