reportingEntity,facilityName,type,state,electricityProductionGJ,electricityProductionMwh,scope1tCO2e,scope2tCO2e,totalEmissionstCO2e,emissionIntensitytMwh,gridConnected,grid,primaryFuel,importantNotes,year
ENERGY QUEENSLAND LIMITED,Corporate Total,C,,431743.0,,,,87818.0,,,,,,2019
EnergyAustralia Holdings Limited,Hallett Power Station,F,SA,71647.0,,,,21687.0,,On,NEM,Gas,,2019
EnergyAustralia Holdings Limited,Jeeralang Power Station,F,VIC,533473.0,,,,117565.0,,On,NEM,Gas,,2019
EnergyAustralia Holdings Limited,Mt Piper Power Station,F,NSW,24820121.0,,,,5944955.0,,On,NEM,Black Coal,,2019
EnergyAustralia Holdings Limited,Newport Power Station,F,VIC,2598296.0,,,,406760.0,,On,NEM,Gas,,2019
EnergyAustralia Holdings Limited,Tallawarra Power Station,F,NSW,3441659.0,,,,362582.0,,On,NEM,Gas,,2019
EnergyAustralia Holdings Limited,Yallourn Power Station,F,VIC,36478944.0,,,,13467202.0,,On,NEM,Brown Coal,,2019
EnergyAustralia Holdings Limited,Corporate Total,C,,67944140.0,,,,20320751.0,,,,,,2019
ERM Power Limited,Newgen Neerabup Power Station,F,WA,672822.0,,,,115836.0,,On,SWIS,Gas,,2019
ERM Power Limited,Oakey Power Station,F,QLD,61655.0,,,,13838.0,,On,NEM,Gas,,2019
ERM Power Limited,Corporate Total,C,,734477.0,,,,129674.0,,,,,,2019
Esperance Power Station Pty Ltd,Esperance Power Station,F,WA,233659.0,,,,51930.0,,Off,Off-grid,Gas,,2019
Esperance Power Station Pty Ltd,Corporate Total,C,,233659.0,,,,51930.0,,,,,,2019
Essential Energy,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,140.0,,,,261.0,,On,NEM,Diesel,,2019
Essential Energy,Corporate Total,C,,140.0,,,,261.0,,,,,,2019
Fengate Exmouth Energy SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,90341.0,,,,17269.0,,Off,Off-grid,Gas,,2019
Fengate Exmouth Energy SPV PTY LTD,Corporate Total,C,,90341.0,,,,17269.0,,,,,,2019
Fortescue Metals Group Ltd,Solomon Power Station,F,WA,1043858.0,,,,182117.0,,Off,Off-grid,Gas,,2019
Fortescue Metals Group Ltd,Corporate Total,C,,1043858.0,,,,182117.0,,,,,,2019
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,647812.0,,,,497.0,,On,NEM,Wind,,2019
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Corporate Total,C,,647812.0,,,,497.0,,,,,,2019
Goldfields Power Pty Ltd,Parkeston Power Station,F,WA,603059.0,,,,99889.0,,On,SWIS,Gas,,2019
Goldfields Power Pty Ltd,Corporate Total,C,,603059.0,,,,99889.0,,,,,,2019
Hydro Power Pty Limited,Wyangala A,F,NSW,152255.0,,,,0.0,,On,NEM,Hydro,,2019
Hydro Power Pty Limited,Corporate Total,C,,152255.0,,,,0.0,,,,,,2019
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1376709.0,,,,23.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,344641.0,,,,0.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,826521.0,,,,30.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1464015.0,,,,445.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,318955.0,,,,21.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,532038.0,,,,44.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,889688.0,,,,0.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,17129.0,,,,1972.0,,Off,Off-grid,Wind,,2019
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,5410792.0,,,,129.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,2065881.0,,,,350.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,47005.0,,,,4223.0,,Off,Off-grid,Wind,,2019
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,296452.0,,,,16.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,29333.0,,,,5.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,155915.0,,,,2.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,1018208.0,,,,44.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1615251.0,,,,68.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1365635.0,,,,35.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,616109.0,,,,21.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,453429.0,,,,19.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,16533.0,,,,0.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,4749158.0,,,,1243.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,3548975.0,,,,1427.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,159641.0,,,,0.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,1740438.0,,,,218949.0,,On,NEM,Gas,,2019
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2310057.0,,,,116.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,F,TAS,5745.0,,,,7.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1458511.0,,,,39.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,867017.0,,,,50.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,2076371.0,,,,142.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,921802.0,,,,54.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,462497.0,,,,44.0,,On,NEM,Hydro,,2019
HYDRO-ELECTRIC CORPORATION,Corporate Total,C,,37160451.0,,,,229518.0,,,,,,2019
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Baking Board Solar Farm,F,QLD,62166.0,,,,55.0,,On,NEM,Solar,,2019
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Karratha Solar Power No 1 Pty Ltd,F,WA,7067.0,,,,9.0,,On,NWIS,Solar,,2019
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Mount Majura Solar Farm,F,ACT,14863.0,,,,1.0,,On,NEM,Solar,,2019
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Swan Hill Solar Farm,F,VIC,127432.0,,,,108.0,,On,NEM,Solar,,2019
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Williamsdale Solar Farm,F,ACT,73956.0,,,,60.0,,On,NEM,Solar,,2019
Impact Investment Group Pty Ltd ATF Regenerative Capital Unit Trust,Corporate Total,C,,285484.0,,,,233.0,,,,,,2019
Infigen Energy Limited,Alinta Wind Farm,F,WA,1259669.0,,,,642.0,,On,SWIS,Wind,,2019
Infigen Energy Limited,Bodangora Wind Farm,F,NSW,362610.0,,,,143.0,,On,NEM,Wind,,2019
Infigen Energy Limited,Capital Wind Farm,F,NSW,1328023.0,,,,909.0,,On,NEM,Wind,,2019
Infigen Energy Limited,"Lake Bonney Stage 1,2 & 3 Wind Farm",F,SA,2441318.0,,,,924.0,,On,NEM,Wind,,2019
Infigen Energy Limited,Smithfield Gas Turbine,F,NSW,9537.0,,,,1963.0,,On,NEM,Gas,,2019
Infigen Energy Limited,Woodlawn Wind Farm,F,NSW,546193.0,,,,224.0,,On,NEM,Wind,,2019
Infigen Energy Limited,Corporate Total,C,,5947350.0,,,,4805.0,,,,,,2019
International Power (Australia) Holdings Pty Limited,Canunda Wind Farm,F,SA,474347.0,,,,114.0,,On,NEM,Wind,,2019
International Power (Australia) Holdings Pty Limited,Dry Creek Power Station,F,SA,29759.0,,,,8573.0,,On,NEM,Gas,,2019
International Power (Australia) Holdings Pty Limited,Mintaro Power Station,F,SA,39848.0,,,,9620.0,,On,NEM,Gas,,2019
International Power (Australia) Holdings Pty Limited,Pelican Point Power Station,F,SA,11097594.0,,,,1224197.0,,On,NEM,Gas,,2019
International Power (Australia) Holdings Pty Limited,Port Lincoln Power Station,F,SA,9890.0,,,,4568.0,,On,NEM,Diesel,,2019
International Power (Australia) Holdings Pty Limited,Snuggery Power Station,F,SA,5588.0,,,,2192.0,,On,NEM,Diesel,,2019
International Power (Australia) Holdings Pty Limited,Corporate Total,C,,11657026.0,,,,1249264.0,,,,,,2019
KARADOC SOLAR FARM HOLDCO PTY LTD,KARADOC SOLAR FARM,F,VIC,459184.0,,,,326.0,,On,NEM,Solar,,2019
KARADOC SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,,459184.0,,,,326.0,,,,,,2019
KIAMCO Foresight Hanwha Barcaldine 1 Pty Ltd,Barcaldine Remote Community Solar Farm Pty Ltd,F,QLD,197268.0,,,,122.0,,On,NEM,Solar,,2019
KIAMCO Foresight Hanwha Barcaldine 1 Pty Ltd,Corporate Total,C,,197268.0,,,,122.0,,,,,,2019
Kiata Wind Farm Holdings Pty Ltd,Kiata Wind Farm Pty Ltd,F,VIC,474210.0,,,,172.0,,On,NEM,Wind,,2019
Kiata Wind Farm Holdings Pty Ltd,Corporate Total,C,,474210.0,,,,172.0,,,,,,2019
LGI LIMITED,Benaraby LFGE Station,F,QLD,25625.0,,,,467.0,,On,NEM,Landfill Gas,,2019
LGI LIMITED,Bunya LFGE Station,F,QLD,10289.0,,,,342.0,,On,NEM,Landfill Gas,,2019
LGI LIMITED,Caboolture LFGE Station,F,QLD,34801.0,,,,672.0,,On,NEM,Landfill Gas,,2019
LGI LIMITED,Dakabin LFGE Station,F,QLD,41270.0,,,,633.0,,On,NEM,Landfill Gas,,2019
LGI LIMITED,Maryborough LFGE Station,F,QLD,27785.0,,,,513.0,,On,NEM,Landfill Gas,,2019
LGI LIMITED,Willawong LFGE Station,F,QLD,16470.0,,,,305.0,,On,NEM,Landfill Gas,,2019
LGI LIMITED,Corporate Total,C,,156240.0,,,,2932.0,,,,,,2019
Lighthouse Infrastructure Management Limited,Emerald Solar Park,F,QLD,416285.0,,,,1.0,,On,NEM,Solar,,2019
Lighthouse Infrastructure Management Limited,Corporate Total,C,,416285.0,,,,1.0,,,,,,2019
LILYVALE HOLDINGS CO PTY. LTD.,Lilyvale Solar Farm,F,QLD,142610.0,,,,226.0,,On,NEM,Solar,,2019
LILYVALE HOLDINGS CO PTY. LTD.,Corporate Total,C,,142610.0,,,,226.0,,,,,,2019
LMS Energy Pty Ltd,Albury Renewable Energy Facility,F,NSW,21840.0,,,,344.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Awaba Renewable Energy Facility,F,NSW,19513.0,,,,301.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Ballarat Renewable Energy Facility,F,VIC,23994.0,,,,386.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Bendigo Renewable Energy Facility,F,VIC,13992.0,,,,216.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Birkdale Renewable Energy Facility,F,QLD,17991.0,,,,285.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Copping Renewable Energy Facility,F,TAS,11196.0,,,,161.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Darwin Renewable Energy Facility,F,NT,31626.0,,,,492.0,,On,DKIS,Landfill Gas,,2019
LMS Energy Pty Ltd,Drysdale Renewable Energy Facility,F,VIC,13415.0,,,,199.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Eastern Creek 2 Renewable Energy Facility,F,NSW,189355.0,,,,2813.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Hampton Park Renewable Energy Facility,F,VIC,226025.0,,,,3252.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Ipswich Renewable Energy Facility,F,QLD,14962.0,,,,241.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Mornington Peninsula Renewable Energy Facility,F,VIC,22803.0,,,,344.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,NAWMA Renewable Energy Facility,F,SA,33375.0,,,,531.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,NAWMA Solar Facility,F,SA,6872.0,,,,0.0,,On,NEM,Solar,,2019
LMS Energy Pty Ltd,Newcastle Renewable Energy Facility,F,NSW,67093.0,,,,995.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Remount Renewable Energy Facility,F,TAS,33909.0,,,,496.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Rochedale Renewable Energy Facility,F,QLD,138287.0,,,,2182.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Shepparton Renewable Energy Facility,F,VIC,23338.0,,,,357.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,South Cardup Renewable Energy Facility,F,WA,106712.0,,,,1674.0,,On,SWIS,Landfill Gas,,2019
LMS Energy Pty Ltd,Stapylton Renewable Energy Facility,F,QLD,84321.0,,,,1295.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Swanbank Renewable Energy Facility,F,QLD,44458.0,,,,692.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Wollert Renewable Energy Facility,F,VIC,211580.0,,,,3264.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Wyndham Renewable Energy Facility,F,VIC,88589.0,,,,1375.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Wyong Renewable Energy Facility,F,NSW,68108.0,,,,1070.0,,On,NEM,Landfill Gas,,2019
LMS Energy Pty Ltd,Corporate Total,C,,1513354.0,,,,22965.0,,,,,,2019
Longreach Asset Company Pty Ltd,Longreach SF,F,QLD,117285.0,,,,0.0,,On,NEM,Solar,,2019
Longreach Asset Company Pty Ltd,Corporate Total,C,,117285.0,,,,0.0,,,,,,2019
Loy Yang Holdings Pty Ltd,Kwinana Cogeneration Plant,F,WA,2986632.0,,,,444053.0,,On,SWIS,Gas,,2019
Loy Yang Holdings Pty Ltd,Corporate Total,C,,2986632.0,,,,444053.0,,,,,,2019
Meridian Energy Australia Pty Ltd,Burrinjuck Hydro,F,NSW,86291.0,,,,103.0,,On,NEM,Hydro,,2019
Meridian Energy Australia Pty Ltd,Hume Hydro,F,NSW,631949.0,,,,142.0,,On,NEM,Hydro,,2019
Meridian Energy Australia Pty Ltd,Mt Mercer Wind farm Pty Ltd,F,VIC,1320264.0,,,,165.0,,On,NEM,Wind,,2019
Meridian Energy Australia Pty Ltd,Mt Millar Wind Farm Pty Ltd,F,SA,640853.0,,,,63.0,,On,NEM,Wind,,2019
Meridian Energy Australia Pty Ltd,Corporate Total,C,,2679357.0,,,,473.0,,,,,,2019
Momentum Energy Pty Limited,Alfred Hospital Cogeneration Plant,F,VIC,53703.0,,,,14779.0,,On,NEM,Gas,,2019
Momentum Energy Pty Limited,Dandenong Hospital Cogeneration Plant,F,VIC,57089.0,,,,14573.0,,On,NEM,Gas,,2019
Momentum Energy Pty Limited,Geelong Hospital Cogeneration Plant,F,VIC,62050.0,,,,13753.0,,On,NEM,Gas,,2019
Momentum Energy Pty Limited,Royal Melbourne Hospital Cogeneration Plant,F,VIC,126627.0,,,,30143.0,,On,NEM,Gas,,2019
Momentum Energy Pty Limited,ST. Vincent’s Hospital Cogeneration Plant,F,VIC,58118.0,,,,15199.0,,On,NEM,Gas,,2019
Momentum Energy Pty Limited,Corporate Total,C,,357587.0,,,,88447.0,,,,,,2019
Mortons Lane Wind Farm (Holding) Pty Ltd,Mortons Lane Windfarm Pty Ltd,F,VIC,236581.0,,,,0.0,,On,NEM,Wind,,2019
Mortons Lane Wind Farm (Holding) Pty Ltd,Corporate Total,C,,236581.0,,,,0.0,,,,,,2019
Mumbida Wind Farm No 1 Holdings Pty Ltd,Mumbida Wind Farm Pty Ltd,F,WA,722672.0,,,,400.0,,On,SWIS,Wind,,2019
Mumbida Wind Farm No 1 Holdings Pty Ltd,Corporate Total,C,,722672.0,,,,400.0,,,,,,2019
NEOEN AUSTRALIA PTY LTD,COLEAMBALLY SOLAR PTY LTD,F,NSW,997904.0,,,,1110.0,,On,NEM,Solar,,2019
NEOEN AUSTRALIA PTY LTD,DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,79440.0,,,,286.0,,Off,Off-grid,Solar,,2019
NEOEN AUSTRALIA PTY LTD,DUBBO SOLAR HUB PTY LTD,F,NSW,214223.0,,,,89.0,,On,NEM,Solar,,2019
NEOEN AUSTRALIA PTY LTD,GRIFFITH SOLAR FARM PTY LTD,F,NSW,250942.0,,,,117.0,,On,NEM,Solar,,2019
NEOEN AUSTRALIA PTY LTD,HORNSDALE POWER RESERVE PTY LTD,F,SA,0.0,,,,4259.0,,On,NEM,Battery,,2019
NEOEN AUSTRALIA PTY LTD,HWF1 Pty Ltd,F,SA,1360885.0,,,,137.0,,On,NEM,Wind,,2019
NEOEN AUSTRALIA PTY LTD,HWF2 Pty Ltd,F,SA,1291697.0,,,,140.0,,On,NEM,Wind,,2019
NEOEN AUSTRALIA PTY LTD,HWF3 PTY LTD,F,SA,1366437.0,,,,138.0,,On,NEM,Wind,,2019
NEOEN AUSTRALIA PTY LTD,NUMURKAH SOLAR FARM PTY LTD,F,VIC,46219.0,,,,297.0,,On,NEM,Solar,,2019
NEOEN AUSTRALIA PTY LTD,PARKES SOLAR FARM PTY LTD,F,NSW,489201.0,,,,293.0,,On,NEM,Solar,,2019
NEOEN AUSTRALIA PTY LTD,Corporate Total,C,,6096948.0,,,,6866.0,,,,,,2019
NewGen Kwinana Holdings Pty Ltd,Kwinana Gas Fired Power Station,F,WA,7260773.0,,,,793159.0,,On,SWIS,Gas,,2019
NewGen Kwinana Holdings Pty Ltd,Corporate Total,C,,7260773.0,,,,793159.0,,,,,,2019
NRG Victoria 1 Pty Ltd,Gladstone Power Station,F,QLD,30329899.0,,,,7917199.0,,On,NEM,Black Coal,,2019
NRG Victoria 1 Pty Ltd,Corporate Total,C,,30329899.0,,,,7917199.0,,,,,,2019
Origin Energy Limited,Australand,F,NSW,10.0,,,,0.0,,On,NEM,Gas,,2019
Origin Energy Limited,Ballarat Solar Park,F,VIC,710.0,,,,2.0,,On,NEM,Solar,,2019
Origin Energy Limited,Bendigo Solar Park,F,VIC,1673.0,,,,4.0,,On,NEM,Solar,,2019
Origin Energy Limited,Blackmores,F,NSW,4819.0,,,,1010.0,,On,NEM,Gas,,2019
Origin Energy Limited,Bond,F,NSW,2845.0,,,,489.0,,On,NEM,Gas,,2019
Origin Energy Limited,Chifley Square,F,NSW,3593.0,,,,588.0,,On,NEM,Gas,,2019
Origin Energy Limited,Darling Downs Power Station,F,QLD,3758664.0,,,,456504.0,,On,NEM,Gas,,2019
Origin Energy Limited,Drapac,F,VIC,2179.0,,,,413.0,,On,NEM,Gas,,2019
Origin Energy Limited,Eraring Power Station,F,NSW,64634548.0,,,,15457965.0,,On,NEM,Black Coal,,2019
Origin Energy Limited,Exhibition Street,F,VIC,7260.0,,,,1252.0,,On,NEM,Gas,,2019
Origin Energy Limited,Kent Street,F,NSW,11150.0,,,,1738.0,,On,NEM,Gas,,2019
Origin Energy Limited,La Trobe,F,VIC,2342.0,,,,434.0,,On,NEM,Gas,,2019
Origin Energy Limited,Ladbroke Grove Power Station,F,SA,572603.0,,,,84868.0,,On,NEM,Gas,,2019
Origin Energy Limited,Mirvac,F,NSW,17800.0,,,,2932.0,,On,NEM,Gas,,2019
Origin Energy Limited,Mortlake Power Station,F,VIC,4375897.0,,,,683530.0,,On,NEM,Gas,,2019
Origin Energy Limited,Mount,F,NSW,7384.0,,,,1248.0,,On,NEM,Gas,,2019
Origin Energy Limited,Mt Stuart Power Station,F,QLD,22704.0,,,,14232.0,,On,NEM,Kerosene,,2019
Origin Energy Limited,Quarantine Power Station,F,SA,715826.0,,,,126532.0,,On,NEM,Gas,,2019
Origin Energy Limited,Roma Power Station,F,QLD,77214.0,,,,16979.0,,On,NEM,Gas,,2019
Origin Energy Limited,Shoalhaven Scheme,F,NSW,567401.0,,,,238958.0,,On,NEM,Hydro,,2019
Origin Energy Limited,Stockland Headquarters,F,NSW,4728.0,,,,814.0,,On,NEM,Gas,,2019
Origin Energy Limited,University of NSW,F,NSW,8659.0,,,,1427.0,,On,NEM,Gas,,2019
Origin Energy Limited,Uranquinty Power Station,F,NSW,1347663.0,,,,213348.0,,On,NEM,Gas,,2019
Origin Energy Limited,Corporate Total,C,,76147672.0,,,,17305267.0,,,,,,2019
OzGen Holdings Australia Pty Ltd,Callide C Power Station (facility),F,QLD,22352040.0,,,,5811226.0,,On,NEM,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times.
C S ENERGY LIMITED and OZGEN HOLDINGS AUSTRALIA PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports.",2019
OzGen Holdings Australia Pty Ltd,Millmerran Power Station (facility),F,QLD,22094305.0,,,,5050431.0,,On,NEM,Black Coal,,2019
OzGen Holdings Australia Pty Ltd,Corporate Total,C,,44446345.0,,,,10861657.0,,,,,,2019
Palisade Solar 1 Pty Ltd,Ross River Solar Farm,F,QLD,438929.0,,,,580.0,,On,NEM,Solar,,2019
Palisade Solar 1 Pty Ltd,Corporate Total,C,,438929.0,,,,580.0,,,,,,2019
PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,1437310.0,,,,277.0,,On,NEM,Wind,,2019
PALISADE WATERLOO HOLDINGS PTY LTD,Corporate Total,C,,1437310.0,,,,277.0,,,,,,2019
PERTH ENERGY PTY LTD,Kwinana Swift Power Station,F,WA,376833.0,,,,62550.0,,On,SWIS,Gas,,2019
PERTH ENERGY PTY LTD,Corporate Total,C,,376833.0,,,,62550.0,,,,,,2019
Pioneer Sail Holdings Pty Limited,Bairnsdale Power Station,F,VIC,701768.0,,,,105093.0,,On,NEM,Gas,,2019
Pioneer Sail Holdings Pty Limited,Braemar Power Station,F,QLD,1422171.0,,,,232421.0,,On,NEM,Coal Seam Methane,,2019
Pioneer Sail Holdings Pty Limited,Loy Yang B Power Station,F,VIC,30397766.0,,,,9564120.0,,On,NEM,Brown Coal,,2019
Pioneer Sail Holdings Pty Limited,Newman Power Station,F,WA,972635.0,,,,191945.0,,Off,Off-grid,Gas,,2019
Pioneer Sail Holdings Pty Limited,Port Hedland Power Station,F,WA,1869194.0,,,,387531.0,,On,NWIS,Gas,,2019
Pioneer Sail Holdings Pty Limited,Wagerup Power Station,F,WA,1921299.0,,,,304558.0,,On,SWIS,Gas,,2019
Pioneer Sail Holdings Pty Limited,Corporate Total,C,,37284833.0,,,,10785668.0,,,,,,2019
Power and Water Corporation,Alpurrurulam (Lake Nash),F,NT,5679.0,,,,1137.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Amanbidgi (Kildurk),F,NT,985.0,,,,265.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,"Ampilatwatja (Alparra, Ammaroo)",F,NT,21827.0,,,,2412.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Amunturangu (Mount Liebig),F,NT,5338.0,,,,546.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Aputula (Finke),F,NT,5430.0,,,,616.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Areyonga (Utju),F,NT,6166.0,,,,651.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Atitjere (Harts Range),F,NT,5724.0,,,,672.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Borroloola Generation,F,NT,22026.0,,,,4177.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Bulla Camp,F,NT,1129.0,,,,303.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Bulman,F,NT,5625.0,,,,879.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Daly Waters Generation,F,NT,4700.0,,,,890.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Elliot Generation,F,NT,11145.0,,,,2208.0,,Off,Off-grid,Gas,,2019
Power and Water Corporation,Engawala (Alcoota),F,NT,1980.0,,,,417.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Epenarra (Wutunugurra),F,NT,3065.0,,,,671.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Eva Valley,F,NT,1288.0,,,,287.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Galiwinku (Elcho Island),F,NT,38079.0,,,,4702.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Gapuwiyak (Lake Evella),F,NT,13971.0,,,,2117.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Gunbalanya (Oenpelli),F,NT,24078.0,,,,3536.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Ikuntji (Haasts Bluff),F,NT,2818.0,,,,624.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Imangara (Murray Downs),F,NT,1296.0,,,,278.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Imanpa (Mount Ebenezer),F,NT,2116.0,,,,439.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Kalkaringi (Wave Hill),F,NT,10441.0,,,,2025.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Kaltukatjara (Docker River),F,NT,9626.0,,,,1053.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Lajamanu (Hooker Creek),F,NT,19656.0,,,,2029.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Laramba (Napperby),F,NT,3437.0,,,,685.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Maningrida,F,NT,50419.0,,,,5285.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Milikapiti (Snake Bay),F,NT,7999.0,,,,1664.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Milingimbi,F,NT,20578.0,,,,2441.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Milyakburra (Bickerton Island),F,NT,4712.0,,,,575.0,,Off,Off-grid,Diesel,,2019
Power and Water Corporation,Minjilang (Croker Island),F,NT,7585.0,,,,922.0,,Off,Off-grid,Diesel,,2019
